CODEMP;CODPROD;DESCRPROD;REFERENCIA;CODLOCAL;DESCRLOCAL;CONTROLE;ESTOQUE;RESERVADO;DISPONIVEL;ATIVO;CODGRUPOPROD;DESCRGRUPOPROD
6;50046;OLEO MOTOR TOP TURBO ESSENCIAL 15W40 API CI-4;50046;101;LOCAL WMS; ;13;0;13;S;20299;GRUPO EM MANUTENCAO
6;50157;BUCHA DE BIELA;7895825 29977;101;LOCAL WMS; ;6;0;6;S;10102;CABECOTE
6;50159;CAMISA CILINDRO SERIE N;50159;101;LOCAL WMS; ;6;0;6;S;10101;BLOCO DOS CILINDROS
6;50278;RETENTOR POLIA;50278;101;LOCAL WMS; ;1;0;1;S;11501;PARAFUSO
6;50369;ANEL DE VEDACAO;50369;101;LOCAL WMS; ;1;1;0;S;10102;CABECOTE
6;50435;CORREIA VENTILADOR INSERSOL;50435;101;LOCAL WMS; ;2;0;2;S;10101;BLOCO DOS CILINDROS
6;50472;ROTOR BOMBA AGUA;50472;101;LOCAL WMS; ;1;0;1;S;0;<SEM GRUPO>
6;50488;BRONZINA MANCAL STD COM EJETOR OLEO;50488;101;LOCAL WMS; ;10;0;10;S;10101;BLOCO DOS CILINDROS
6;50581;PISTAO TOP BRAKE MBB OM449 / OM447 / OM457;50581;101;LOCAL WMS; ;28;0;28;S;10301;CARCACA DE MUDANCAS
6;51088;TAMPA PLASTICA FILTRO COMBUSTIVEL AXOR MBB 1938 COM ROSCA;51088;101;LOCAL WMS; ;1;0;1;S;20299;GRUPO EM MANUTENCAO
6;51697;VALVULA ESCAPE;51697;101;LOCAL WMS; ;18;0;18;S;10301;CARCACA DE MUDANCAS
6;51701;MANGUEIRA RESPIRO TAMPA VALVULA CUMMINS;51701;101;LOCAL WMS; ;1;1;0;S;10109;INJECAO COMBUSTIVEL
6;51806;JUNTA CARTER MOTOR MWM X10 / X12  4 CILINDRO;51806;101;LOCAL WMS; ;4;2;2;S;10102;CABECOTE
6;51818;BRONZINA BIELA 0,25 MWM X10/X12;51818;101;LOCAL WMS; ;12;0;12;S;10101;BLOCO DOS CILINDROS
6;51819;BUCHA COMANDO MWM X10 // X12;51819;101;LOCAL WMS; ;3;0;3;S;10102;CABECOTE
6;51953;BUCHA BIELA STD ACABADA MWM X10 / X12;51953;101;LOCAL WMS; ;10;0;10;S;10101;BLOCO DOS CILINDROS
6;52299;PRISIONEIRO COLETOR ADMISSAO 10MM ;52299;101;LOCAL WMS; ;8;4;4;S;10102;CABECOTE
6;52331;CORREIA 8PK1420 IMP MULTI V;52331;101;LOCAL WMS; ;1;1;0;S;10101;BLOCO DOS CILINDROS
6;52513;CONJ. REPARO 16S-1650 GRANDE + PEQUENO;52513;101;LOCAL WMS; ;1;1;0;S;10307;JOGOS DE REPAROS
6;52529;VALVULA ADMISSAO MB OM904 // OM906 // OM924 // OM926;52529;101;LOCAL WMS; ;32;20;12;S;10301;CARCACA DE MUDANCAS
6;52530;SEDE VALVULA ESC OM 906 / 904 STD;52530;101;LOCAL WMS; ;10;10;0;S;10101;BLOCO DOS CILINDROS
6;52611;PARAFUSO CABECOTE MOTOR MWM X10 / X12;52611;101;LOCAL WMS; ;59;0;59;S;11501;PARAFUSO
6;52612;VALVULA ADMISSAO;52612;101;LOCAL WMS; ;6;6;0;S;10301;CARCACA DE MUDANCAS
6;52613;VALVULA ESCAPE SERIE C MECANICO;52613;101;LOCAL WMS; ;6;6;0;S;10301;CARCACA DE MUDANCAS
6;52897;FLEXIVEL TURBINA MODERNO 90 GRAUS 2 PONTAS;52897;101;LOCAL WMS; ;1;1;0;S;10601;FREIO DIANTEIRO
6;52948;TRAVA CHAVETA VALVULA MOTOR CUMMINS SERIE B ;52948;101;LOCAL WMS; ;38;0;38;S;10101;BLOCO DOS CILINDROS
6;53099;TUBO RETORNO COMBUSTIVEL BICO MB OM457;53099;101;LOCAL WMS; ;1;0;1;S;10601;FREIO DIANTEIRO
6;53368;PARAFUSO FLANGEADO TAMPA DISTRIBUICAO X10;53368;101;LOCAL WMS; ;29;0;29;S;11502;PORCAS
6;53492;VALVULA ADMISSAO;53492;101;LOCAL WMS; ;36;12;24;S;10301;CARCACA DE MUDANCAS
6;53633;CARTER MOTOR MWM X10 4 CILINDROS;53633;101;LOCAL WMS; ;1;1;0;S;10101;BLOCO DOS CILINDROS
6;53668;ROLAMENTO ESFERAS 55X120X29MM;53668;101;LOCAL WMS; ;8;0;8;S;0;<SEM GRUPO>
6;53757;OLEO 80W LITRO GL4 CAMBIO E DIFERENCIAL ;53757;101;LOCAL WMS; ;16;16;0;S;20299;GRUPO EM MANUTENCAO
6;100520;CARCACA CAIXA DE CAMBIO G85;;902;OFICINA CAMBIO; ;3;0;3;S;10301;CARCACA DE MUDANCAS
6;100717;ACOPLAMENTO RASPADOR ALAVANCA TRAMBULADOR BIGODINHO;100717;101;LOCAL WMS; ;27;0;27;S;10302;TRAMBULADOR SELETOR MARCHAS
6;100718;PINO TRAVA TRAMBULADOR CAMBIO;273227;101;LOCAL WMS; ;27;0;27;S;10301;CARCACA DE MUDANCAS
6;101357;ELEMENTO FILTRO AR EXTERNO;101357;101;LOCAL WMS; ;1;1;0;S;10801;FILTRO DE AR
6;101815;ANEL SEGURANCA BOMBA OLEO;101815;101;LOCAL WMS; ;4;0;4;S;10301;CARCACA DE MUDANCAS
6;102131;COXIM TRASEIRO CAMBIO / MOTOR MBB OM457LA 1938 S;102131;101;LOCAL WMS; ;2;2;0;S;10101;BLOCO DOS CILINDROS
6;102160;GUIA VALVULA ADM OM352/364/366 STD;102160;101;LOCAL WMS; ;6;6;0;S;10101;BLOCO DOS CILINDROS
6;102391;ABRACADEIRA 58X64MM;102391;101;LOCAL WMS; ;1;4;-3;S;11301;CHAPA DO ASSOALHO
6;102392;ABRACADEIRA FENDA COMUM 13X19;102392;101;LOCAL WMS; ;2;2;0;S;20299;GRUPO EM MANUTENCAO
6;102461;ARRUELA ALUMINIO 24X1,4X30MM;102461;101;LOCAL WMS; ;54;14;40;S;11301;CHAPA DO ASSOALHO
6;103060;TRAVA VALVULA MOTOR MBB OM447 / OM457;103060;101;LOCAL WMS; ;4;0;4;S;0;<SEM GRUPO>
6;103109;ASSENTO MOLA VALVULA TOP BRAKE MBB OM457;103109;101;LOCAL WMS; ;6;0;6;S;10301;CARCACA DE MUDANCAS
6;103110;GUIA MOLA;103110;101;LOCAL WMS; ;6;0;6;S;10301;CARCACA DE MUDANCAS
6;103112;MOLA VALVULA TOP BREK MBB OM447 / OM457;103112;101;LOCAL WMS; ;6;0;6;S;10301;CARCACA DE MUDANCAS
6;103150;PARAFUSO BIELA MOTOR;103150;101;LOCAL WMS; ;12;0;12;S;11501;PARAFUSO
6;103152;PINO GUIA CABECOTE MOTOR CUMMINS SERIE B;103152;101;LOCAL WMS; ;2;2;0;S;10102;CABECOTE
6;103223;EIXO GARFO EMBREAGEM;103223;101;LOCAL WMS; ;1;0;1;S;10301;CARCACA DE MUDANCAS
6;103279;EIXO BOMBA AGUA CUMMINS MOTOR N855;103279;101;LOCAL WMS; ;1;0;1;S;10105;DISTRIBUICAO MOTOR
6;104046;BOMBA OLEO MOTOR CUMMINS SERIE B MECANICO 4BT;104046;101;LOCAL WMS; ;1;0;1;S;10104;VIRABREQUIM
6;104473;PARAFUSO BIELA CUMMINS SERIE B MECANICO / ELETRONICO MODERNO;104473;101;LOCAL WMS; ;8;8;0;S;11501;PARAFUSO
6;104829;CAMISA CILINDRO² OM314/352 STD;104829;101;LOCAL WMS; ;1;6;-5;S;0;<SEM GRUPO>
6;105231;BUCHA BLOCO 0,30 OM355;105231;101;LOCAL WMS; ;6;0;6;S;10401;EIX DIANT/TRAS/TRUCK/CARRETA
6;105283;CAMISA CILINDRO² B6BT 6BTA 5.9 STD;105283;101;LOCAL WMS; ;1;0;1;S;10101;BLOCO DOS CILINDROS
6;105867;REPARO CONEXOES PNEUMATICAS NG8;105867;101;LOCAL WMS; ;9;9;0;S;10401;EIX DIANT/TRAS/TRUCK/CARRETA
6;106147;TUBO LUBRIFICACAO GP 16S 130;106147;101;LOCAL WMS; ;2;0;2;S;10301;CARCACA DE MUDANCAS
6;106258;JUNTA;106258;101;LOCAL WMS; ;1;0;1;S;10102;CABECOTE
6;106506;BOMBA OLEO MOTOR MB 712C / 914C / 1215C / 1218EL;106506;101;LOCAL WMS; ;1;1;0;S;10101;BLOCO DOS CILINDROS
6;106516;JOGO BRONZINA MANCAL STD;106516;101;LOCAL WMS; ;1;1;0;S;10102;CABECOTE
6;106567;KIT VALVULA C/ ANEL TERMOSTATICA MBB 83 GRAUS;106567;101;LOCAL WMS; ;4;2;2;S;10701;ALTERNADOR
6;106853;ANEL SINCRONIZADOR 3ª / 4ª MARCHA ANTIGO;106853;101;LOCAL WMS; ;8;2;6;S;0;<SEM GRUPO>
6;106855;ANEL SINCRONIZADOR GP CAMBIO;106855;101;LOCAL WMS; ;11;2;9;S;0;<SEM GRUPO>
6;106859;MOLA COMPRESSAO CAIXA CAMBIO;106859;101;LOCAL WMS; ;1;1;0;S;10301;CARCACA DE MUDANCAS
6;106870;PINO CILINDRICO;106870;101;LOCAL WMS; ;4;0;4;S;10301;CARCACA DE MUDANCAS
6;106969;GUIA VALVULA ESC OM352/364/366 STD;106969;101;LOCAL WMS; ;6;6;0;S;10101;BLOCO DOS CILINDROS
6;107172;ROLAMENTO EXTERNO EIXO PILOTO;107172;101;LOCAL WMS; ;2;0;2;S;10304;ENGRENAGENS E EIXOS
6;107173;BOMBA OLEO CAMBIO;107173;101;LOCAL WMS; ;1;0;1;S;10301;CARCACA DE MUDANCAS
6;107186;MOLA COMPRESSAO S6-1550 8S-1350 16S-130/160/190/1650;107186;101;LOCAL WMS; ;1;1;0;S;10301;CARCACA DE MUDANCAS
6;107187;PARAFUSO SEXTAVADO M12X60MM FLANGE SELETORA CAMBIO;107187;101;LOCAL WMS; ;6;4;2;S;10301;CARCACA DE MUDANCAS
6;107273;PASTILHA DESLIZANTE GARFO SELETOR MARCHA;107273;101;LOCAL WMS; ;6;4;2;S;10301;CARCACA DE MUDANCAS
6;107345;PRISIONEIRO CABECOTE MWM X10 / X12;107345;101;LOCAL WMS; ;5;0;5;S;10102;CABECOTE
6;107840;JOGO ENGRENAGEM EIXO SAIDA;107840;101;LOCAL WMS; ;1;0;1;S;0;<SEM GRUPO>
6;107865;PRISIONEIRO COLETOR ESCAPE CUMMINS 3.9 / 4.5 / 5,9 / 8.3 ELETRONICO;107865;101;LOCAL WMS; ;5;5;0;S;10102;CABECOTE
6;107873;PARAFUSO FLANGEADO TAMPA COLETOR ESCAPE MOTOR M10X47X1,5 8.8 RT CH12;107873;101;LOCAL WMS; ;8;8;0;S;10401;EIX DIANT/TRAS/TRUCK/CARRETA
6;108246;ROLAMENTO ROLETES CILINDRICOS 4º MOVEL 63X97,5X34,8MM;108246;101;LOCAL WMS; ;4;0;4;S;10304;ENGRENAGENS E EIXOS
6;108254;CONE SINCRONIZADOR PLACA PESADA;108254;101;LOCAL WMS; ;1;0;1;S;10301;CARCACA DE MUDANCAS
6;108266;LUVA SINCRONIZADOR 1ª / 2ª VEL;108266;101;LOCAL WMS; ;1;1;0;S;10301;CARCACA DE MUDANCAS
6;108267;ANEL SINCRONIZADO 1ª / 2ª MARCHA Z63;108267;101;LOCAL WMS; ;10;2;8;S;30105;CARCACA EMBREAGEM
6;108561;JUNTA TAMPA RESFRIADOR OLEO;108561;101;LOCAL WMS; ;1;0;1;S;10102;CABECOTE
6;108849;JOGO JUNTAS SUPERIOR  MOTOR CUMMINS ISB / QSB 4CIL 3.9;108849;101;LOCAL WMS; ;1;1;0;S;10102;CABECOTE
6;109239;PASTILHA GARFO SELECAO;109239;101;LOCAL WMS; ;4;2;2;S;0;<SEM GRUPO>
6;109290;CORPO SINCRONIZADO REDUZIDA;109290;101;LOCAL WMS; ;2;0;2;S;10301;CARCACA DE MUDANCAS
6;109452;BUJAO ROSCADO CAIXA 9S-1110;109452;101;LOCAL WMS; ;2;2;0;S;10301;CARCACA DE MUDANCAS
6;109569;ANEL SINCRONIZADOR 3 / 4 MARCHA CAMBIO G60/85;109569;101;LOCAL WMS; ;9;2;7;S;0;<SEM GRUPO>
6;109574;EIXO ENTALHADO PRINCIPAL;109574;101;LOCAL WMS; ;1;0;1;S;10304;ENGRENAGENS E EIXOS
6;109645;MOLA COMPRESSAO;109645;101;LOCAL WMS; ;1;0;1;S;10301;CARCACA DE MUDANCAS
6;109793;ANEL SINCRONIZADOR 3º / 4º MARCHA ANTIGO (REMANO ZF);109793;101;LOCAL WMS; ;21;2;19;S;10304;ENGRENAGENS E EIXOS
6;109918;ROLAMENTO ROLETE 55X90X23;109918;101;LOCAL WMS; ;2;0;2;S;10304;ENGRENAGENS E EIXOS
6;110158;CONJ. SINCRONIZADO 5ª / 6ª VEL;110158;101;LOCAL WMS; ;1;1;0;S;10301;CARCACA DE MUDANCAS
6;110230;BOMBA OLEO MOTOR CAMBIO C/ TAMPA CAMBIO G210 G211 G230 G231 G240 G260;110230;101;LOCAL WMS; ;28;13;15;S;10101;BLOCO DOS CILINDROS
6;110292;CAPA DO RESPIRO CAIXA CAMBIO  PLASTICO;110292;101;LOCAL WMS; ;31;6;25;S;11301;CHAPA DO ASSOALHO
6;110379;EIXO TRAMBULADOR CURTO;110379;101;LOCAL WMS; ;5;1;4;S;0;<SEM GRUPO>
6;110995;FLEXIVEL LUBRIFICACAO BOMBA INJETORA AO MOTOR TRASEIRO 3 OLHAL 745MM;110995;101;LOCAL WMS; ;1;1;0;S;10601;FREIO DIANTEIRO
6;112046;REPARO VALVULA PILOTO MODERNO MB CAMBIO ALUMINIO;112046;101;LOCAL WMS; ;1;1;0;S;10401;EIX DIANT/TRAS/TRUCK/CARRETA
6;112607;CONE SINCRONIZADO REDUTOR CAMBIO;112607;101;LOCAL WMS; ;1;0;1;S;10301;CARCACA DE MUDANCAS
6;112615;LUVA SINCRONIZADO 3ª / 4ª MARCHA MODERNA;112615;101;LOCAL WMS; ;1;0;1;S;10301;CARCACA DE MUDANCAS
6;112895;SELO CABECOTE MOTOR 40,0MM MBB OM447 / OM457;112895;101;LOCAL WMS; ;6;0;6;S;10301;CARCACA DE MUDANCAS
6;113088;KIT EMBREAGEM 330MM 10E C/ MANCAL;113088;101;LOCAL WMS; ;1;1;0;S;10204;KIT EMBREAGEM
6;113390;SELO BLOCO MOTOR MWM SPRINT / X10 / X12 22,50 MM;113390;101;LOCAL WMS; ;76;2;74;S;10101;BLOCO DOS CILINDROS
6;113661;TOMADA FORCA;113661;101;LOCAL WMS; ;1;0;1;S;0;<SEM GRUPO>
6;114152;KIT RETENTOR TRASEIRO VIRABREQUIM;114152;101;LOCAL WMS; ;1;1;0;S;10101;BLOCO DOS CILINDROS
6;114436;BRONZINA MANCAL CENTRAL CUMMINS C STD;114436;101;LOCAL WMS; ;1;1;0;S;10101;BLOCO DOS CILINDROS
6;114637;BRONZINA CUMMINS N855 STD;114637;101;LOCAL WMS; ;1;0;1;S;0;<SEM GRUPO>
6;114862;PARAFUSO CURTO CABECOTE CUMMINS SERIE C 14X2.00X80;114862;101;LOCAL WMS; ;12;12;0;S;10121;SISTEMA ESCAPAMENTO
6;114872;ISOLADOR TUBO BOMBUSTIVEL;114872;101;LOCAL WMS; ;4;4;0;S;10101;BLOCO DOS CILINDROS
6;115030;CARCACA DAS ENGRENAGENS;115030;101;LOCAL WMS; ;1;1;0;S;10102;CABECOTE
6;115125;JOGO BRONZINA MANCAL STD CUMMINS SERIE C MECANICO / ELETRONICO;115125;101;LOCAL WMS; ;1;1;0;S;10102;CABECOTE
6;115133;BUCHA COMANDO CUMMINS B ELETRONICO GROSSA UNIDADE;115133;101;LOCAL WMS; ;2;2;0;S;10102;CABECOTE
6;115214;PORCA COBRE PRISIONEIRO TURBINA 10MM CUMMINS;115214;101;LOCAL WMS; ;20;8;12;S;11501;PARAFUSO
6;115309;TRAVA VALVULA MWM;115309;101;LOCAL WMS; ;60;24;36;S;10102;CABECOTE
6;115434;RETENTOR DIANTEIRO MOTOR CUMMINS ELETRONICO ISBE;115434;101;LOCAL WMS; ;1;1;0;S;11501;PARAFUSO
6;115591;GRAMPO FIXACAO BICO INJETOR CUMMINS C MECANICO;115591;101;LOCAL WMS; ;3;3;0;S;10900;ACESSORIOS AUTOMOTIVOS
6;115657;PARAFUSO CABECOTE MBB OM 906 LA 906.912/914/917/918/924/929/;115657;101;LOCAL WMS; ;20;20;0;S;10101;BLOCO DOS CILINDROS
6;115734;VARETA VALVULA CUMMINS SERIE C MECANICO;115734;101;LOCAL WMS; ;24;12;12;S;10102;CABECOTE
6;116046;TUBO COMBUSTIVEL BOMBA ALTA;116046;101;LOCAL WMS; ;1;1;0;S;10109;INJECAO COMBUSTIVEL
6;116210;AMORTECEDOR DE VIBRACAO;116210;101;LOCAL WMS; ;1;1;0;S;10110;FILTRO DE AR
6;116230;BUJAO CARTER C/ ANEL MOTOR INFERIOR C/ IMA M18X1.50X14 FORD / VW   EM FERRO DE ROSCA;116230;101;LOCAL WMS; ;1;1;0;S;10109;INJECAO COMBUSTIVEL
6;116272;ANEL BORRACHA PARAFUSO TAMPA VALVULA CUMMINS;116272;101;LOCAL WMS; ;4;4;0;S;11503;ABRACADEIRAS
6;116647;ANEL ORING ANTI CAMARA MBB;116647;101;LOCAL WMS; ;62;16;46;S;10301;CARCACA DE MUDANCAS
6;117070;MANGUEIRA INFERIOR RADIADOR VOLVO FH/ FM / D12D;117070;101;LOCAL WMS; ;1;1;0;S;10101;BLOCO DOS CILINDROS
6;117437;ANEL PISTA VIRABREQUIM TEMPERADO RETIFICADO MBB OM352 / OM366;117437;101;LOCAL WMS; ;2;2;0;S;10301;CARCACA DE MUDANCAS
6;117441;PARAFUSO OCO ( BANJO ) 8X18 CANO RETORNO DIESEL MBB OM355 / OM352 / OM457;117441;101;LOCAL WMS; ;6;0;6;S;11301;CHAPA DO ASSOALHO
6;117461;EIXO GARFO EMBREAGEM MBB O500 RSD 1836 211,00MM;117461;101;LOCAL WMS; ;5;3;2;S;10301;CARCACA DE MUDANCAS
6;117477;EIXO EXTRIADO TRAMBULADOR CAMBIO;117477;101;LOCAL WMS; ;5;1;4;S;10301;CARCACA DE MUDANCAS
6;117527;MANGUEIRA COMPRESSOR;117527;101;LOCAL WMS; ;1;1;0;S;10101;BLOCO DOS CILINDROS
6;117617;VALVULA ALIVIO COMBUSTIVEL MBB 457 AXOR 1938;117617;101;LOCAL WMS; ;2;0;2;S;10301;CARCACA DE MUDANCAS
6;117629;PASTILHA DESLIZANTE;117629;101;LOCAL WMS; ;14;0;14;S;10301;CARCACA DE MUDANCAS
6;117940;ROLAMENTO;117940;101;LOCAL WMS; ;2;0;2;S;10101;BLOCO DOS CILINDROS
6;118318;VALVULA TROCA CAIXA 2 PINOS MB;118318;101;LOCAL WMS; ;17;10;7;S;10401;EIX DIANT/TRAS/TRUCK/CARRETA
6;118500;CORPO SINCRONIZADO 5ª / 6ª MARCHA;118500;101;LOCAL WMS; ;2;1;1;S;10301;CARCACA DE MUDANCAS
6;119203;CONE ROLAMENTO ROLETES CONICOS 39,69X43,05MM;119203;101;LOCAL WMS; ;1;1;0;S;10301;CARCACA DE MUDANCAS
6;119206;TRAVA EIXO SECUNDARIO 2,60 ACO;119206;101;LOCAL WMS; ;11;0;11;S;10301;CARCACA DE MUDANCAS
6;119294;VOLANTE MOTOR MBB OM457LA 160 DENTES;119294;101;LOCAL WMS; ;1;1;0;S;10101;BLOCO DOS CILINDROS
6;119485;CANO INJETOR 1º CILINDRO OM352/OM352A;119485;101;LOCAL WMS; ;1;1;0;S;10101;BLOCO DOS CILINDROS
6;119486;CANO INJETOR 2º CILINDRO OM352/OM352A;119486;101;LOCAL WMS; ;1;1;0;S;0;<SEM GRUPO>
6;119487;CANO INJETOR 3º CILINDRO OM352/OM352A;119487;101;LOCAL WMS; ;1;1;0;S;0;<SEM GRUPO>
6;119488;CANO INJETOR 4º CILINDRO OM352/OM352A;119488;101;LOCAL WMS; ;1;1;0;S;0;<SEM GRUPO>
6;119489;CANO INJETOR 5º CILINDRO OM352/OM352A;119489;101;LOCAL WMS; ;1;1;0;S;0;<SEM GRUPO>
6;119490;CANO INJETOR 6 CILINDRO OM352/OM352A;119490;101;LOCAL WMS; ;1;1;0;S;0;<SEM GRUPO>
6;119568;TAMPA VEDACAO EIXO TRAMBULADOR CAMBIO  20MM  MBB;119568;101;LOCAL WMS; ;12;10;2;S;11301;CHAPA DO ASSOALHO
6;120336;INTERRUPTOR LUZ RE;120336;101;LOCAL WMS; ;7;4;3;S;10701;ALTERNADOR
6;120359;INTERRUPTOR TRANSFERENCIA;120359;101;LOCAL WMS; ;1;1;0;S;10701;ALTERNADOR
6;120360;SENSOR ELETROMECANICO PRESSAO;120360;101;LOCAL WMS; ;1;1;0;S;10701;ALTERNADOR
6;120842;VALVULA TERMOSTATICA CUMMINS SERIE C MECANICO;120842;101;LOCAL WMS; ;2;2;0;S;10701;ALTERNADOR
6;120874;KIT VALVULA TERMOSTATICA  71 GRAUS;120874;101;LOCAL WMS; ;1;1;0;S;10701;ALTERNADOR
6;120885;SENSOR TEMPERATURA MB OM366  96/;120885;101;LOCAL WMS; ;1;1;0;S;10701;ALTERNADOR
6;120903;INTERRUPTOR TEMPERATURA ROSCA 1/2 CUMMINS SERIE B;120903;101;LOCAL WMS; ;1;1;0;S;10701;ALTERNADOR
6;120904;INTERRUPTOR TEMPERATURA CUMMINS SERIE C MECANICO 8.3;120904;101;LOCAL WMS; ;1;1;0;S;10701;ALTERNADOR
6;121685;BUJAO CARTER MOTOR S / IMA 26MM MBB OM364 / OM352 / OM366 TODOS APOS 90;121685;101;LOCAL WMS; ;1;1;0;S;10301;CARCACA DE MUDANCAS
6;121688;PARAFUSO OCO BANJO 8X18 CANO RETORNO DIESEL MBB OM355 / OM352 / OM457;121688;101;LOCAL WMS; ;4;0;4;S;10301;CARCACA DE MUDANCAS
6;122318;LUVA SINCRONIZADO 1ª / 2ª MARCHA;122318;101;LOCAL WMS; ;3;0;3;S;10301;CARCACA DE MUDANCAS
6;122604;CAPA RESPIRO PLASTICO;122604;101;LOCAL WMS; ;1;1;0;S;10301;CARCACA DE MUDANCAS
6;122895;BUCHA ALTERNADOR LISA 22X24X10MM MBB OM352 1313/ 2013/ 2213;122895;101;LOCAL WMS; ;3;3;0;S;10101;BLOCO DOS CILINDROS
6;122956;ANEL TRAVA EIXO SECUNDARIO;122956;101;LOCAL WMS; ;9;5;4;S;10301;CARCACA DE MUDANCAS
6;122980;ENGRENAGEM 2ª MARCHA MOMARCHA 39D;122980;101;LOCAL WMS; ;1;0;1;S;10304;ENGRENAGENS E EIXOS
6;123053;PRISIONEIRO EIXO TRAMBULADOR CAMBIO;123053;101;LOCAL WMS; ;17;10;7;S;10301;CARCACA DE MUDANCAS
6;123323;COXIM TRASEIRA MOTOR C/ PINO;123323;101;LOCAL WMS; ;2;2;0;S;10101;BLOCO DOS CILINDROS
6;123326;BUJAO ROSQUEADO ACO 24X1,5MM  C/ IMA C/ ABA;123326;101;LOCAL WMS; ;2;0;2;S;11301;CHAPA DO ASSOALHO
6;124123;ABRACADEIRA ESCAPE MB 2 1/2 REDONDA;124123;101;LOCAL WMS; ;3;0;3;S;11301;CHAPA DO ASSOALHO
6;125241;POLIA TENSORA;125241;101;LOCAL WMS; ;1;1;0;S;10301;CARCACA DE MUDANCAS
6;126174;ROLAMENTO AGULHA;126174;101;LOCAL WMS; ;1;0;1;S;10301;CARCACA DE MUDANCAS
6;126402;ADITIVO P/ RADIADOR AGUA 1 LITRO MWM;126402;101;LOCAL WMS; ;10;11;-1;S;10101;BLOCO DOS CILINDROS
6;126904;FLEXIVEL BOMBA INJETORA AO FILTRO ( MEDIO ) 340MM OLHAL 14mm + CONEXAO;126904;101;LOCAL WMS; ;1;0;1;S;11301;CHAPA DO ASSOALHO
6;126935;TUCHO VALVULA MEC MMB OM 457 ROLETADO C/2FUROS;126935;101;LOCAL WMS; ;48;24;24;S;0;<SEM GRUPO>
6;127507;LUVA SINCRONIZADO 1ª / 2ª / 3ª / 4ª MARCHA MODERNA G240;127507;101;LOCAL WMS; ;21;14;7;S;10301;CARCACA DE MUDANCAS
6;127911;SUPORTE BALANCIM MBB OM457 ELETRONICO;127911;101;LOCAL WMS; ;1;0;1;S;11301;CHAPA DO ASSOALHO
6;130082;GUIA VALVULA OM904/906/926/924 STD;130082;101;LOCAL WMS; ;48;30;18;S;10101;BLOCO DOS CILINDROS
6;130126;VALVULA ALIVIO FILTRO OLEO MOTOR LUBRIFICANTE MBB ELETRONICO;130126;101;LOCAL WMS; ;6;0;6;S;11301;CHAPA DO ASSOALHO
6;130174;CORPO SINCRONIZADOR 1ª / 2ª VEL 3º GERACAO;130174;101;LOCAL WMS; ;1;0;1;S;10301;CARCACA DE MUDANCAS
6;130409;RETENTOR  FLANGE TRASEIRA;130409;101;LOCAL WMS; ;1;0;1;S;10101;BLOCO DOS CILINDROS
6;130435;ROLAMENTO;130435;101;LOCAL WMS; ;3;0;3;S;11101;LUBRIFICACAO DE MOTOR
6;131257;VALVULA RETORNO ALIVIO BOMBA OLEO MOTOR MWM X10 / X12;131257;101;LOCAL WMS; ;2;0;2;S;10101;BLOCO DOS CILINDROS
6;131652;ESTICADOR CORREIA CURTO POLIA LISA FERRO C/ AR;131652;101;LOCAL WMS; ;2;1;1;S;10701;ALTERNADOR
6;131796;ROLAMENTO ROLETES CONICOS ENGRENAGEM 4ª MARCHA MOMARCHA;131796;101;LOCAL WMS; ;2;0;2;S;10304;ENGRENAGENS E EIXOS
6;131799;ANEL TRAVA SEGMENTO COMANDO ACO;131799;101;LOCAL WMS; ;14;9;5;S;10301;CARCACA DE MUDANCAS
6;132234;CUBO SINCRONIZADO 3ª / 4ª MARCHA;132234;101;LOCAL WMS; ;1;0;1;S;10301;CARCACA DE MUDANCAS
6;132243;EIXO ENTALHADO PRINCIPAL MODERNO;132243;101;LOCAL WMS; ;1;0;1;S;10304;ENGRENAGENS E EIXOS
6;132279;ANEL SINCRONIZADO 3ª / 4ª MARCHA;132279;101;LOCAL WMS; ;2;0;2;S;10301;CARCACA DE MUDANCAS
6;132699;ANEL DO SINCRONIZADO  16S/165;132699;101;LOCAL WMS; ;11;2;9;S;20299;GRUPO EM MANUTENCAO
6;132895;CORPO ACOPLAMENTO 3ª / 5ª 57E 58E CONE 16S1650;132895;101;LOCAL WMS; ;2;0;2;S;0;<SEM GRUPO>
6;132896;CORPO ACOPLAMENTO;132896;101;LOCAL WMS; ;2;0;2;S;10301;CARCACA DE MUDANCAS
6;132898;LUVA SINCRONIZADOR 3ª / 4ª VEL MODERNO;132898;101;LOCAL WMS; ;2;0;2;S;10301;CARCACA DE MUDANCAS
6;133302;ANEL GUIA CAIXA 16S 130/ 160/ 221/ 1685;133302;101;LOCAL WMS; ;2;0;2;S;10301;CARCACA DE MUDANCAS
6;133322;CONE SINCRONIZADO 16S221/ 1685TD;133322;101;LOCAL WMS; ;2;2;0;S;10301;CARCACA DE MUDANCAS
6;133345;CONJ. HELICE EMBREAGEM VISCOSA;133345;101;LOCAL WMS; ;1;1;0;S;10101;BLOCO DOS CILINDROS
6;133378;RETENTOR HASTE VALVULAS;133378;101;LOCAL WMS; ;60;24;36;S;10101;BLOCO DOS CILINDROS
6;133596;JOGO JUNTAS INFERIOR CUMMINS ISB4 CILINDROS 3.9;133596;101;LOCAL WMS; ;1;1;0;S;10102;CABECOTE
6;133683;RETENTOR HASTE VALVULA ADMISSAO / ESCAPE;133683;101;LOCAL WMS; ;16;16;0;S;11501;PARAFUSO
